  0.19926851E+00 -0.11963247E-02  0.80135532E-02 -0.85122677E-01
  0.19996042E+00 -0.12595803E-02  0.80632792E-02 -0.85272592E-01
  0.20065232E+00 -0.13227211E-02  0.81135519E-02 -0.85420109E-01
  0.20134423E+00 -0.13857431E-02  0.81643609E-02 -0.85565220E-01
  0.20203613E+00 -0.14486421E-02  0.82156956E-02 -0.85707921E-01
  0.20272804E+00 -0.15114144E-02  0.82675447E-02 -0.85848206E-01
  0.20341994E+00 -0.15740559E-02  0.83198963E-02 -0.85986070E-01
  0.20411185E+00 -0.16365632E-02  0.83727383E-02 -0.86121508E-01
  0.20480375E+00 -0.16989325E-02  0.84260580E-02 -0.86254518E-01
  0.20549565E+00 -0.17611605E-02  0.84798420E-02 -0.86385095E-01
  0.20618756E+00 -0.18232439E-02  0.85340768E-02 -0.86513235E-01
  0.20687946E+00 -0.18851794E-02  0.85887482E-02 -0.86638936E-01
  0.20757137E+00 -0.19469640E-02  0.86438417E-02 -0.86762195E-01
  0.20826327E+00 -0.20085947E-02  0.86993423E-02 -0.86883010E-01
  0.20895518E+00 -0.20700687E-02  0.87552346E-02 -0.87001380E-01
  0.20964708E+00 -0.21313833E-02  0.88115026E-02 -0.87117302E-01
  0.21033899E+00 -0.21925359E-02  0.88681302E-02 -0.87230776E-01
  0.21103089E+00 -0.22535240E-02  0.89251007E-02 -0.87341800E-01
  0.21172280E+00 -0.23143452E-02  0.89823972E-02 -0.87450376E-01
  0.21241470E+00 -0.23749974E-02  0.90400021E-02 -0.87556502E-01
  0.21310660E+00 -0.24354784E-02  0.90978978E-02 -0.87660179E-01
  0.21379851E+00 -0.24957863E-02  0.91560661E-02 -0.87761409E-01
  0.21449041E+00 -0.25559191E-02  0.92144887E-02 -0.87860191E-01
  0.21518232E+00 -0.26158752E-02  0.92731468E-02 -0.87956528E-01
  0.21587422E+00 -0.26756528E-02  0.93320212E-02 -0.88050422E-01
  0.21656613E+00 -0.27352505E-02  0.93910928E-02 -0.88141875E-01
  0.21725803E+00 -0.27946669E-02  0.94503417E-02 -0.88230889E-01
  0.21794994E+00 -0.28539006E-02  0.95097482E-02 -0.88317468E-01
  0.21864184E+00 -0.29129505E-02  0.95692921E-02 -0.88401615E-01
  0.21933375E+00 -0.29718155E-02  0.96289529E-02 -0.88483334E-01
  0.22002565E+00 -0.30304947E-02  0.96887101E-02 -0.88562629E-01
  0.22071755E+00 -0.30889873E-02  0.97485429E-02 -0.88639505E-01
  0.22140946E+00 -0.31472924E-02  0.98084302E-02 -0.88713965E-01
  0.22210136E+00 -0.32054095E-02  0.98683509E-02 -0.88786016E-01
  0.22279327E+00 -0.32633381E-02  0.99282835E-02 -0.88855663E-01
  0.22348517E+00 -0.33210778E-02  0.99882068E-02 -0.88922912E-01
  0.22417708E+00 -0.33786281E-02  0.10048099E-01 -0.88987770E-01
  0.22486898E+00 -0.34359890E-02  0.10107938E-01 -0.89050242E-01
  0.22556089E+00 -0.34931604E-02  0.10167703E-01 -0.89110336E-01
  0.22625279E+00 -0.35501422E-02  0.10227371E-01 -0.89168059E-01
  0.22694470E+00 -0.36069345E-02  0.10286921E-01 -0.89223419E-01
  0.22763660E+00 -0.36635375E-02  0.10346330E-01 -0.89276423E-01
  0.22832850E+00 -0.37199515E-02  0.10405576E-01 -0.89327081E-01
  0.22902041E+00 -0.37761770E-02  0.10464638E-01 -0.89375400E-01
  0.22971231E+00 -0.38322143E-02  0.10523493E-01 -0.89421390E-01
  0.23040422E+00 -0.38880640E-02  0.10582120E-01 -0.89465060E-01
  0.23109612E+00 -0.39437268E-02  0.10640495E-01 -0.89506420E-01
  0.23178803E+00 -0.39992034E-02  0.10698599E-01 -0.89545479E-01
  0.23247993E+00 -0.40544947E-02  0.10756407E-01 -0.89582248E-01
  0.23317184E+00 -0.41096015E-02  0.10813900E-01 -0.89616737E-01
  0.23386374E+00 -0.41645248E-02  0.10871054E-01 -0.89648957E-01
  0.23455565E+00 -0.42192657E-02  0.10927849E-01 -0.89678920E-01
  0.23524755E+00 -0.42738254E-02  0.10984264E-01 -0.89706637E-01
  0.23593945E+00 -0.43282051E-02  0.11040276E-01 -0.89732119E-01
  0.23663136E+00 -0.43824059E-02  0.11095865E-01 -0.89755380E-01
  0.23732326E+00 -0.44364294E-02  0.11151010E-01 -0.89776430E-01
  0.23801517E+00 -0.44902770E-02  0.11205690E-01 -0.89795283E-01
  0.23870707E+00 -0.45439500E-02  0.11259885E-01 -0.89811952E-01
  0.23939898E+00 -0.45974502E-02  0.11313575E-01 -0.89826449E-01
  0.24009088E+00 -0.46507790E-02  0.11366740E-01 -0.89838789E-01
  0.24078279E+00 -0.47039383E-02  0.11419360E-01 -0.89848985E-01
  0.24147469E+00 -0.47569297E-02  0.11471415E-01 -0.89857051E-01
  0.24216660E+00 -0.48097550E-02  0.11522887E-01 -0.89863001E-01
  0.24285850E+00 -0.48624161E-02  0.11573757E-01 -0.89866851E-01
  0.24355041E+00 -0.49149149E-02  0.11624006E-01 -0.89868613E-01
  0.24424231E+00 -0.49672533E-02  0.11673617E-01 -0.89868305E-01
  0.24493421E+00 -0.50194333E-02  0.11722571E-01 -0.89865940E-01
  0.24562612E+00 -0.50714569E-02  0.11770852E-01 -0.89861534E-01
  0.24631802E+00 -0.51233263E-02  0.11818442E-01 -0.89855103E-01
  0.24700993E+00 -0.51750436E-02  0.11865325E-01 -0.89846664E-01
  0.24770183E+00 -0.52266108E-02  0.11911484E-01 -0.89836231E-01
  0.24839374E+00 -0.52780303E-02  0.11956905E-01 -0.89823821E-01
  0.24908564E+00 -0.53293041E-02  0.12001572E-01 -0.89809452E-01
  0.24977755E+00 -0.53804347E-02  0.12045470E-01 -0.89793139E-01
  0.25046945E+00 -0.54314242E-02  0.12088585E-01 -0.89774900E-01
  0.25116136E+00 -0.54822749E-02  0.12130903E-01 -0.89754752E-01
  0.25185326E+00 -0.55329892E-02  0.12172411E-01 -0.89732711E-01
