  0.00000000E+00 -0.76648581E-06 -0.89573640E-06 -0.92768525E-06
  0.69190456E-03  0.53362896E-04  0.57176932E-05 -0.23245014E-03
  0.21379851E+00 -0.30190400E-02  0.66147920E-02 -0.72417244E-01
  0.21449041E+00 -0.30787546E-02  0.66506199E-02 -0.72455094E-01
  0.21518232E+00 -0.31382471E-02  0.66865938E-02 -0.72489909E-01
  0.21587422E+00 -0.31975151E-02  0.67227018E-02 -0.72521693E-01
  0.21656613E+00 -0.32565568E-02  0.67589316E-02 -0.72550452E-01
  0.21725803E+00 -0.33153701E-02  0.67952708E-02 -0.72576191E-01
  0.21794994E+00 -0.33739535E-02  0.68317067E-02 -0.72598916E-01
  0.21864184E+00 -0.34323054E-02  0.68682263E-02 -0.72618634E-01
  0.21933375E+00 -0.34904244E-02  0.69048167E-02 -0.72635350E-01
  0.22002565E+00 -0.35483093E-02  0.69414644E-02 -0.72649072E-01
  0.22071755E+00 -0.36059591E-02  0.69781561E-02 -0.72659809E-01
  0.22140946E+00 -0.36633729E-02  0.70148779E-02 -0.72667568E-01
  0.22210136E+00 -0.37205501E-02  0.70516160E-02 -0.72672358E-01
  0.22279327E+00 -0.37774901E-02  0.70883565E-02 -0.72674188E-01
  0.22348517E+00 -0.38341925E-02  0.71250851E-02 -0.72673067E-01
  0.22417708E+00 -0.38906571E-02  0.71617875E-02 -0.72669007E-01
  0.22486898E+00 -0.39468839E-02  0.71984493E-02 -0.72662016E-01
  0.22556089E+00 -0.40028730E-02  0.72350560E-02 -0.72652107E-01
  0.22625279E+00 -0.40586246E-02  0.72715929E-02 -0.72639289E-01
  0.22694470E+00 -0.41141392E-02  0.73080452E-02 -0.72623576E-01
  0.22763660E+00 -0.41694173E-02  0.73443980E-02 -0.72604979E-01
  0.22832850E+00 -0.42244597E-02  0.73806364E-02 -0.72583510E-01
  0.22902041E+00 -0.42792673E-02  0.74167455E-02 -0.72559183E-01
  0.22971231E+00 -0.43338410E-02  0.74527102E-02 -0.72532011E-01
  0.23040422E+00 -0.43881822E-02  0.74885153E-02 -0.72502007E-01
  0.23109612E+00 -0.44422920E-02  0.75241459E-02 -0.72469186E-01
  0.23178803E+00 -0.44961720E-02  0.75595867E-02 -0.72433562E-01
  0.23247993E+00 -0.45498238E-02  0.75948225E-02 -0.72395150E-01
  0.23317184E+00 -0.46032492E-02  0.76298384E-02 -0.72353964E-01
  0.23386374E+00 -0.46564499E-02  0.76646191E-02 -0.72310021E-01
  0.23455565E+00 -0.47094282E-02  0.76991495E-02 -0.72263335E-01
  0.23524755E+00 -0.47621860E-02  0.77334147E-02 -0.72213924E-01
  0.23593945E+00 -0.48147258E-02  0.77673995E-02 -0.72161804E-01
  0.23663136E+00 -0.48670498E-02  0.78010892E-02 -0.72106991E-01
  0.23732326E+00 -0.49191607E-02  0.78344687E-02 -0.72049503E-01
  0.23801517E+00 -0.49710611E-02  0.78675234E-02 -0.71989356E-01
  0.23870707E+00 -0.50227539E-02  0.79002385E-02 -0.71926570E-01
  0.23939898E+00 -0.50742418E-02  0.79325996E-02 -0.71861160E-01
  0.24009088E+00 -0.51255279E-02  0.79645921E-02 -0.71793147E-01
  0.24078279E+00 -0.51766153E-02  0.79962019E-02 -0.71722547E-01
  0.24147469E+00 -0.52275073E-02  0.80274147E-02 -0.71649380E-01
  0.24216660E+00 -0.52782071E-02  0.80582165E-02 -0.71573666E-01
  0.24285850E+00 -0.53287183E-02  0.80885935E-02 -0.71495422E-01
  0.24355041E+00 -0.53790442E-02  0.81185321E-02 -0.71414669E-01
  0.24424231E+00 -0.54291887E-02  0.81480188E-02 -0.71331426E-01
  0.24493421E+00 -0.54791553E-02  0.81770404E-02 -0.71245714E-01
  0.24562612E+00 -0.55289478E-02  0.82055839E-02 -0.71157551E-01
  0.24631802E+00 -0.55785702E-02  0.82336364E-02 -0.71066959E-01
  0.24700993E+00 -0.56280265E-02  0.82611853E-02 -0.70973958E-01
  0.24770183E+00 -0.56773206E-02  0.82882184E-02 -0.70878569E-01
